v8-version,7,9,218,0,0
shared-library,/home/yankun/workspace/rust/deno/target/debug/deno,0x563e7043c000,0x563e74820000,0
shared-library,/lib/x86_64-linux-gnu/libm-2.27.so,0x7f48107b6000,0x7f4810953000,0
shared-library,/lib/x86_64-linux-gnu/libc-2.27.so,0x7f4810b54000,0x7f4810d3b000,0
shared-library,/lib/x86_64-linux-gnu/libgcc_s.so.1,0x7f4810f45000,0x7f4810f5c000,0
shared-library,/lib/x86_64-linux-gnu/libpthread-2.27.so,0x7f481115d000,0x7f4811177000,0
shared-library,/lib/x86_64-linux-gnu/librt.so,0x7f481137c000,0x7f4811383000,0
shared-library,/lib/x86_64-linux-gnu/libdl-2.27.so,0x7f4811584000,0x7f4811587000,0
shared-library,/lib/x86_64-linux-gnu/ld-2.27.so,0x7f4811788000,0x7f48117af000,0
shared-library,[vdso],0x7fff303b9000,0x7fff303bb000,0
shared-library,[vsyscall],0xffffffffff600000,0xffffffffff601000,0
profiler,begin,1000
tick,0x7f4810c63d19,553,0,0x0,6
tick,0x563e71cfcb49,1608,0,0x0,6
tick,0x563e71c934f9,2686,0,0x0,6
timer-event-end,V8.CompileCode,78242
timer-event-start,V8.CompileCode,78256
code-creation,LazyCompile,12,78305,0x78e87f58126,183,callIteratorNext file:///home/yankun/workspace/rust/deno/std/util/async.ts:32:27,0x78e87f48ee0,~
code-source-info,0x78e87f58126,17,1059,1303,C16O1059C20O1119C26O1119C39O1104C64O1088C70O1095C76O1135C78O1159C84O1166C90O1223C96O1230C110O1237C116O1247C120O1230C125O1280C131O1287C137O1287C154O1302C182O1302,,
timer-event-end,V8.CompileCode,78343
timer-event-start,V8.CompileCode,78354
code-creation,LazyCompile,12,78400,0x78e87f583de,169,accept /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:3740:21,0x281636bd9180,~
code-source-info,0x78e87f583de,5,148332,148519,C16O148332C20O148361C24O148387C34O148406C46O148429C54O148387C69O148361C97O148449C103O148473C109O148482C115O148498C123O148456C140O148509C168O148518,,
timer-event-end,V8.CompileCode,78434
timer-event-start,V8.CompileCode,78454
code-creation,LazyCompile,12,78531,0x78e87f586be,300,sendAsync /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:1236:29,0x281636bd1568,~
code-source-info,0x78e87f586be,5,48820,49409,C16O48820C68O49408C72O48876C76O48876C81O48901C86O48915C92O48922C100O48930C104O48915C112O48968C116O48973C122O48973C128O49017C132O49017C138O49051C142O49061C148O49066C163O49066C170O49109C172O49172C176O49172C182O49205C188O49205C195O49285C201O49298C207O49298C213O49353C223O49353C251O49376C255O49383C271O49403C299O49408,,
timer-event-end,V8.CompileCode,78585
timer-event-start,V8.CompileCode,78593
code-creation,LazyCompile,12,78615,0x78e87f5892e,24,nextPromiseId /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:1200:27,0x281636bd11a8,~
code-source-info,0x78e87f5892e,5,47558,47601,C0O47558C1O47571C15O47592C23O47595,,
timer-event-end,V8.CompileCode,78638
timer-event-start,V8.CompileCode,78666
code-creation,LazyCompile,12,78708,0x78e87f58b4e,54,createResolvable /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:85:30,0x281636bce500,~
code-source-info,0x78e87f58b4e,5,3407,3735,C8O3407C9O3424C10O3424C12O3457C25O3457C32O3690C37O3704C47O3704C53O3729,,
timer-event-end,V8.CompileCode,78737
timer-event-start,V8.CompileCode,78748
code-creation,LazyCompile,12,78774,0x78e87f58ce6,29, /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:87:37,0x78e87f58a78,~
code-source-info,0x78e87f58ce6,5,3469,3544,C0O3469C1O3504C9O3516C15O3525C21O3512C28O3543,,
timer-event-end,V8.CompileCode,78799
timer-event-start,V8.CompileCode,79126
code-creation,LazyCompile,12,79200,0x78e87f58f0e,333,iterate file:///home/yankun/workspace/rust/deno/std/util/async.ts:42:19,0x78e87f48f38,~
code-source-info,0x78e87f58f0e,17,1322,1918,C16O1322C25O1322C46O1322C58O1347C65O1361C70O1335C71O1455C84O1444C109O1572C112O1584C118O1591C122O1577C127O1559C128O1655C136O1661C141O1630C147O1640C153O1682C166O1682C187O1682C197O1716C203O1716C208O1600C217O1846C224O1860C228O1891C233O1891C236O1889C327O1917C330O1917C332O1917,,
timer-event-end,V8.CompileCode,79259
timer-event-end,V8.Execute,79281
timer-event-end,V8.Execute,79286
timer-event-start,V8.CompileScriptMicroSeconds,79326
timer-event-start,V8.CompileCode,79335
timer-event-start,V8.CompileMicroSeconds,79346
code-creation,Script,12,79367,0x78e87f5925e,36, file:///home/yankun/workspace/rust/deno/__anonymous__:1:1,0x78e87f591a8,~
script-source,32,file:///home/yankun/workspace/rust/deno/__anonymous__,window.dispatchEvent(new Event('load'))
code-source-info,0x78e87f5925e,32,0,39,C0O0C1O0C6O7C11O25C22O21C29O7C35O39,,
timer-event-end,V8.CompileMicroSeconds,79397
timer-event-end,V8.CompileCode,79401
timer-event-end,V8.CompileScriptMicroSeconds,79406
timer-event-start,V8.Execute,79412
timer-event-start,V8.Execute,79415
timer-event-start,V8.CompileCode,79428
code-creation,LazyCompile,12,79516,0x78e87f596be,243,Event /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2188:20,0x281636bd4490,~
code-source-info,0x78e87f596be,5,86385,87639,C3O86385C18O86487C19O86506C23O86527C24O86548C28O86569C29O86591C33O86612C34O86640C38O86661C39O86696C43O86717C44O86743C48O86835C50O86846C54O86864C58O86874C68O86911C78O86874C83O86935C88O86942C94O86968C95O86990C99O87010C103O87018C109O87034C123O87062C127O87107C141O87167C152O87228C167O87321C173O87332C181O87466C186O87471C192O87471C200O87034C206O87505C211O87513C229O87604C236O87513C242O87638,,
timer-event-end,V8.CompileCode,79580
current-time,79686
timer-event-start,V8.CompileCode,79731
code-creation,LazyCompile,12,79805,0x78e87f59bee,218,dispatchEvent /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4457:22,0x281636bdb728,~
code-source-info,0x78e87f59bee,5,179425,180236,C3O179425C4O179461C12O179481C18O179501C22O179512C32O179569C42O179512C47O179611C51O179626C55O179616C60O179661C64O179677C70O179709C76O179677C84O179734C85O179746C86O179783C92O179804C98O179835C102O179857C112O179879C118O179889C130O179841C135O179835C136O179983C146O180007C152O180018C156O179994C161O180042C165O180064C175O180086C181O180096C193O180048C198O180042C199O180177C205O180203C211O180203C217O180226,,
timer-event-end,V8.CompileCode,79865
timer-event-start,V8.CompileCode,79879
code-creation,LazyCompile,12,79906,0x78e87f59e4e,34,get type /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2331:17,0x281636bd5008,~
code-source-info,0x78e87f59e4e,5,91708,91807,C0O91708C1O91725C5O91742C15O91772C28O91742C33O91797,,
timer-event-end,V8.CompileCode,79931
timer-event-start,V8.CompileCode,79937
code-creation,LazyCompile,12,79970,0x78e87f59fce,50,getPrivateValue /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:164:29,0x281636bceb90,~
code-source-info,0x78e87f59fce,5,6050,6227,C0O6050C1O6097C7O6097C14O6141C20O6141C29O6154C32O6160C33O6179C44O6185C49O6179,,
timer-event-end,V8.CompileCode,79999
timer-event-start,V8.CompileCode,80016
code-creation,LazyCompile,12,80038,0x78e87f5a126,6,get dispatched /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2259:23,0x281636bd49e8,~
code-source-info,0x78e87f5a126,5,89167,89222,C0O89167C1O89196C5O89212,,
timer-event-end,V8.CompileCode,80059
timer-event-start,V8.CompileCode,80066
code-creation,LazyCompile,12,80084,0x78e87f5a23e,6,get initialized /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2282:24,0x281636bd4bc8,~
code-source-info,0x78e87f5a23e,5,89981,90037,C0O89981C1O90010C5O90027,,
timer-event-end,V8.CompileCode,80106
timer-event-start,V8.CompileCode,80112
code-creation,LazyCompile,12,80135,0x78e87f5a366,34,get eventPhase /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2265:23,0x281636bd4ad8,~
code-source-info,0x78e87f5a366,5,89329,89434,C0O89329C1O89346C5O89363C15O89393C28O89363C33O89424,,
timer-event-end,V8.CompileCode,80164
timer-event-start,V8.CompileCode,80176
code-creation,LazyCompile,12,80405,0x78e87f5a74e,999,dispatch /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4479:17,0x281636bdb7f8,~
code-source-info,0x78e87f5a74e,5,180695,186341,C0O180695C1O180768C4O180810C7O180828C8O180849C12O180869C20O180948C24O180962C30O180981C36O180962C44O181021C46O181036C51O181098C55O181084C60O181152C64O181172C70O181191C94O181191C99O181337C107O181342C112O181371C118O181415C122O181406C127O181472C132O181560C135O181598C139O181612C145O181612C156O181657C160O181648C172O181772C176O181772C183O181945C187O181931C188O181977C192O182026C195O182086C199O182100C205O182100C212O182141C216O182159C222O182159C231O182215C237O182277C241O182267C248O182294C253O182338C256O182431C260O182461C266O182480C272O182461C280O182524C284O182542C290O182542C301O182598C311O182638C317O182638C324O182598C332O182694C338O182713C362O182713C369O182851C371O182862C376O182907C381O182995C384O183040C396O183169C400O183160C405O183234C410O183315C416O183334C440O183334C445O183473C449O183520C453O183529C460O183612C469O183701C473O183744C479O183749C483O183756C488O183768C489O183763C496O183794C501O183721C502O183843C510O183847C515O183851C521O183894C526O183803C535O184014C543O184018C548O184060C552O184110C558O184135C564O184110C575O184184C585O184211C591O184237C597O184211C604O184184C615O184289C621O184314C627O184289C638O184374C648O184401C654O184427C660O184401C667O184374C674O184461C678O184493C684O184504C688O184482C692O184560C698O184565C702O184572C707O184579C708O184579C713O184537C714O184636C722O184640C727O184675C733O184718C739O184737C754O184737C759O184587C768O184858C771O184875C777O184880C781O184863C786O184845C787O184939C795O184943C800O184978C806O185021C810O185053C816O185064C820O185042C826O185148C830O185180C836O185191C840O185169C844O185264C854O185288C860O185299C864O185275C869O185351C875O185397C885O185421C891O185432C895O185408C900O185469C906O185488C921O185488C926O184889C935O185606C939O185638C945O185649C949O185627C953O185667C954O185691C958O185711C960O185726C964O185744C965O185765C969O185786C970O185809C974O185830C975O185864C979O185885C983O185921C984O185938C988O185962C989O185986C993O186314C998O186331,,
timer-event-end,V8.CompileCode,80607
timer-event-start,V8.CompileCode,80617
code-creation,LazyCompile,12,80640,0x78e87f5ae4e,9,set dispatched /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2262:23,0x281636bd4a60,~
code-source-info,0x78e87f5ae4e,5,89245,89306,C0O89245C1O89267C3O89288C8O89305,,
timer-event-end,V8.CompileCode,80663
timer-event-start,V8.CompileCode,80678
code-creation,LazyCompile,12,80704,0x78e87f5af86,34,get relatedTarget /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2294:26,0x281636bd4da0,~
code-source-info,0x78e87f5af86,5,90291,90399,C0O90291C1O90308C5O90325C15O90355C28O90325C33O90389,,
timer-event-end,V8.CompileCode,80730
timer-event-start,V8.CompileCode,80740
code-creation,LazyCompile,12,80785,0x78e87f5b0ae,79,retarget /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4362:22,0x281636bdae28,~
code-source-info,0x78e87f5b0ae,5,175219,175632,C0O175219C1O175236C2O175263C6O175268C12O175297C14O175306C15O175347C19O175347C25O175371C27O175400C31O175405C41O175449C51O175462C58O175522C60O175531C61O175566C65O175585C69O175575C78O175631,,
timer-event-end,V8.CompileCode,80826
timer-event-start,V8.CompileCode,80835
code-creation,LazyCompile,12,80861,0x78e87f5b24e,26,isNode /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4317:20,0x281636bdab30,~
code-source-info,0x78e87f5b24e,5,173547,173625,C0O173547C1O173568C8O173583C16O173606C21O173575C25O173619,,
timer-event-end,V8.CompileCode,80885
timer-event-start,V8.CompileCode,80897
code-creation,LazyCompile,12,80951,0x78e87f5b4ae,156,appendToEventPath /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4679:26,0x281636bdbba0,~
code-source-info,0x78e87f5b4ae,5,190301,190944,C0O190301C1O190423C5O190437C11O190437C22O190469C32O190496C38O190496C45O190469C52O190551C56O190565C62O190565C73O190605C77O190595C84O190622C89O190658C95O190663C109O190692C115O190716C121O190758C127O190790C133O190838C139O190868C145O190902C149O190663C155O190943,,
timer-event-end,V8.CompileCode,81001
timer-event-start,V8.CompileCode,81015
code-creation,LazyCompile,12,81048,0x78e87f5b6a6,62,isShadowRoot /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4321:26,0x281636bdaca8,~
code-source-info,0x78e87f5b6a6,5,173680,173905,C0O173680C1O173701C8O173716C14O173758C18O173748C27O173808C33O173817C37O173779C46O173873C50O173863C54O173890C57O173708C61O173899,,
timer-event-end,V8.CompileCode,81080
timer-event-start,V8.CompileCode,81093
code-creation,LazyCompile,12,81114,0x78e87f5b816,6,get path /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2288:17,0x281636bd4cc0,~
code-source-info,0x78e87f5b816,5,90152,90197,C0O90152C1O90181C5O90187,,
timer-event-end,V8.CompileCode,81136
timer-event-start,V8.CompileCode,81191
code-creation,LazyCompile,12,81229,0x78e87f5b986,79,isSlotable /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4328:24,0x281636bdad00,~
code-source-info,0x78e87f5b986,5,173970,174219,C0O173970C1O173991C8O174006C14O174049C18O174039C27O174099C33O174108C37O174070C46O174158C50O174148C59O174192C65O174201C69O174179C74O173998C78O174213,,
timer-event-end,V8.CompileCode,81263
timer-event-start,V8.CompileCode,81278
code-creation,LazyCompile,12,81299,0x78e87f5bb06,3,getEventTargetParent /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:4385:34,0x281636bdae98,~
code-source-info,0x78e87f5bb06,5,176218,176269,C0O176218C1O176251C2O176263,,
timer-event-end,V8.CompileCode,81321
timer-event-start,V8.CompileCode,81346
code-creation,LazyCompile,12,81392,0x78e87f5bd26,109,set eventPhase /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2268:23,0x281636bd4b50,~
code-source-info,0x78e87f5bd26,5,89457,89957,C0O89457C1O89479C5O89487C11O89503C23O89542C31O89578C39O89620C47O89663C55O89709C65O89752C69O89791C77O89838C85O89882C93O89922C101O89503C108O89956,,
timer-event-end,V8.CompileCode,81428
timer-event-start,V8.CompileCode,81456
code-creation,LazyCompile,12,81484,0x78e87f5bef6,34,get bubbles /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2218:20,0x281636bd4500,~
code-source-info,0x78e87f5bef6,5,87659,87761,C0O87659C1O87676C5O87693C15O87723C28O87693C33O87751,,
timer-event-end,V8.CompileCode,81510
timer-event-start,V8.CompileCode,81523
code-creation,LazyCompile,12,81548,0x78e87f5c03e,34,get cancelable /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2233:23,0x281636bd4778,~
code-source-info,0x78e87f5c03e,5,88176,88281,C0O88176C1O88193C5O88210C15O88240C28O88210C33O88271,,
timer-event-end,V8.CompileCode,81574
timer-event-start,V8.CompileCode,81587
code-creation,LazyCompile,12,81612,0x78e87f5c186,34,get composed /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2236:21,0x281636bd47f0,~
code-source-info,0x78e87f5c186,5,88302,88405,C0O88302C1O88319C5O88336C15O88366C28O88336C33O88395,,
timer-event-end,V8.CompileCode,81637
timer-event-start,V8.CompileCode,81650
code-creation,LazyCompile,12,81675,0x78e87f5c2d6,34,get currentTarget /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2239:26,0x281636bd4868,~
code-source-info,0x78e87f5c2d6,5,88431,88539,C0O88431C1O88448C5O88465C15O88495C28O88465C33O88529,,
timer-event-end,V8.CompileCode,81700
timer-event-start,V8.CompileCode,81714
code-creation,LazyCompile,12,81738,0x78e87f5c3fe,34,isTrusted /home/yankun/workspace/rust/deno/target/debug/build/deno_cli-9ccdd875259e6c52/out/CLI_SNAPSHOT.js:2184:23,0x281636bd4350,~
